baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Sm_t00015502-RA	94.771250448777	-11.0214977266519	1.20176987342742	-8.68427305211704	3.81172161836245e-18	2.75158135300265e-17
Sm_t00006415-RA	68.4165979990329	-10.4751639447716	1.78308118518406	-5.54667057616377	2.91160568770337e-08	1.22676936490798e-07
Sm_t00016647-RA	32.2017735135128	-10.4218863902377	1.23505892585341	-7.96471017238356	1.65611476213476e-15	1.04561178598653e-14
Sm_t00015501-RA	146.01058535719	-10.0882542120129	0.857616643721428	-11.0810048773957	1.55121698573355e-28	1.6306479570208e-27
Sm_t00013009-RA	49.4725841249002	-9.953544997489	1.95843857543943	-4.78368079294337	1.72113939277641e-06	6.41631780380891e-06
Sm_t00008784-RA	19.7510976719967	-9.74996693064227	1.25809620093367	-7.28479024405344	3.22171162650884e-13	1.81853821180143e-12
Sm_t00004660-RA	71.5421414291312	-9.73105648202644	1.05382114323241	-8.6789457022778	3.99454333903822e-18	2.87979110086363e-17
Sm_t00008781-RA	185.082027467905	-9.73059669272721	0.676194696082568	-13.5250938016977	1.11201720855666e-41	1.78515398199206e-40
Sm_t00016532-RA	36.7735506274582	-9.70914396877975	1.59600815925764	-5.71685295958871	1.08514937936466e-08	4.68290434173856e-08
Sm_t00007171-RA	24.2722368794026	-9.55598455489104	1.25741277781626	-7.13447860015459	9.71547284156465e-13	5.35271827622885e-12
Sm_t00005255-RA	231.188920355594	-9.48370583558223	0.981406598632517	-9.06729774181425	1.22005172964531e-19	9.41434420355559e-19
Sm_t00018100-RA	806.406077870009	-9.32539015810962	0.319527283975696	-27.3541277895205	9.64457873039814e-165	1.83657167616674e-162
Sm_t00004686-RA	18.236061206508	-9.32527669453894	1.26650092519658	-6.90112144464663	5.15936003641126e-12	2.7238724577191e-11
Sm_t00003636-RA	34.4822219293569	-9.31708042979406	1.22774240030877	-7.11230664315089	1.14119355160303e-12	6.2686185574958e-12
Sm_t00009812-RA	336.45039711058	-9.29027309219172	1.32636182662375	-6.56327173886706	5.26397907648508e-11	2.61337552772336e-10
Sm_t00016364-RA	171.935678688645	-9.27494828193998	0.617911458196333	-14.0634198745978	6.37304705475426e-45	1.13043116227103e-43
Sm_t00016478-RA	15.7280808445419	-9.24444422397412	1.30304918852778	-6.64552366880163	3.02140901725787e-11	1.51867970840143e-10
Sm_t00005069-RA	92.00238137893	-9.23821856816364	0.866101158758512	-9.99100218335621	1.66885850453812e-23	1.47534572276857e-22
