baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Sm_t00007712-RA	114.91283050455	-3.65086605795594	0.951384129405791	-3.22253226976868	0.00127062852226696	0.0492894997366493
Sm_t00009759-RA	1199.30222044012	-2.60373829258404	0.265606444865877	-7.60048685416291	2.95018733693839e-14	1.60175504480175e-10
Sm_t00003861-RA	623.830298628366	-2.39221056246689	0.535344385977655	-3.37579063086003	0.000736039075681373	0.0329984037329798
Sm_t00007472-RA	63.8096968311525	-2.3732384206529	0.481413674121631	-3.71455676641434	0.000203560172160217	0.0122346423769211
Sm_t00012831-RA	159.670743743709	-2.22478220391427	0.427690863073496	-3.83403608889461	0.000126057634759345	0.00862700317210175
Sm_t00013452-RA	241.072749323581	-2.19995293690485	0.448387350152499	-3.60169156501761	0.000316153327933248	0.0176352924841669
Sm_t00004087-RA	180.13855291138	-2.13975554177892	0.363707335895462	-4.27474342234821	1.91357534412637e-05	0.0020505470529691
Sm_t00011169-RA	5746.27866304693	-2.04972399789339	0.36294018854928	-4.03571730027497	5.44357303360352e-05	0.00466657460901758
Sm_t00003860-RA	1911.59522650775	-2.03208724507832	0.356766703450913	-4.05611631097019	4.9895419880302e-05	0.00436933655381913
Sm_t00002715-RA	299.252069468053	-1.89540288919316	0.368203794304748	-3.55890653345249	0.000372402019939473	0.0197579286670167
Sm_t00007738-RA	2951.9913871339	-1.87661541956827	0.358981916072069	-3.59799578123863	0.000320678819240992	0.0178266778423115
Sm_t00012804-RA	324.483583437838	-1.83959908251737	0.231893929222676	-5.41022823116964	6.29444778333227e-08	2.38427826732363e-05
Sm_t00003532-RA	2655.31851209151	-1.82459065150082	0.299693905083809	-4.13618905981479	3.53121291038837e-05	0.00332332004443246
Sm_t00004959-RA	155.345875982057	-1.74685674239057	0.356120052496082	-3.26254232034111	0.00110417684960904	0.0446273759961093
Sm_t00006161-RA	514.411097755292	-1.71674068971853	0.311298670197633	-3.6355461749966	0.00027739229965311	0.0157427378980831
Sm_t00003938-RA	514.374709183973	-1.67923682034449	0.294412843836031	-3.71667487765549	0.000201861935219393	0.0121775081513092
Sm_t00003859-RA	4222.54273581393	-1.67443080729842	0.280512340491091	-3.88371793337561	0.000102871241186908	0.00758175011969396
Sm_t00012805-RA	267.636769836607	-1.66770307830295	0.229557067388551	-4.71648767175768	2.39950899565711e-06	0.000394779823447102
Sm_t00010263-RA	9008.80292318847	-1.64840788976291	0.222019499212513	-4.78970492922801	1.67026741793969e-06	0.000289418252163847
Sm_t00005004-RA	14322.8948587136	-1.63793434910917	0.276430120217808	-3.80904348729988	0.000139505422660045	0.00923684684669436
Sm_t00000768-RA	171.788475138821	-1.62120275351826	0.289994724541749	-3.57317794368734	0.000352674926676235	0.0191478973523417
Sm_t00020359-RA	846.174830326334	-1.61919261514225	0.277473917686489	-3.72717055269589	0.000193641428586592	0.0119452721996807
Sm_t00005051-RA	298.04395659514	-1.60185401258561	0.31429977567464	-3.23529983565197	0.00121515052209974	0.0480397371455353
Sm_t00003652-RA	238.046068688256	-1.53897540215675	0.273115760213262	-3.49293428329378	0.000477744064169828	0.0237208568515212
Sm_t00003834-RA	876.741577032598	-1.49735301208844	0.209889708531233	-4.34682109224368	1.38124792544187e-05	0.00153046028636716
Sm_t00001399-RA	338.898647158238	-1.49510160341402	0.282216522689233	-3.22483458708119	0.00126045473313275	0.0492894997366493
Sm_t00004512-RA	171.387941934977	-1.49359655081664	0.279958764730945	-3.24546563737644	0.00117258715277214	0.0469265345070087
Sm_t00017229-RA	5038.75937804098	-1.43404746472241	0.182869319642718	-4.64291914237578	3.43520813531855e-06	0.000522922150542697
Sm_t00014437-RA	816.75828674895	-1.43257980062909	0.220657041071687	-3.84116362891736	0.000122452450788769	0.00845129456969269
Sm_t00001513-RA	2232.37883499767	-1.43067364407403	0.243889223683674	-3.46744981717957	0.000525421837972004	0.0253948691302314
Sm_t00007726-RA	614.500473400388	-1.40618249235472	0.21504266784597	-3.81869561320226	0.000134159178834098	0.00895567501987616
Sm_t00005355-RA	1005.04462186846	-1.39380419341649	0.203145246130635	-3.98140841994592	6.85081165074026e-05	0.00557930100836286
Sm_t00007747-RA	715.886252533388	-1.39116503203915	0.213622137101325	-3.7737897531508	0.000160786277970933	0.0102300269359006
Sm_t00004461-RA	841.795232617356	-1.38895913348992	0.19282319116619	-4.16941099578115	3.05387845870709e-05	0.00299648026116995
Sm_t00002284-RA	436.976508510453	-1.36663059632808	0.210024069802257	-3.7216238932233	0.000197945704547844	0.0120303717749078
