baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Sm_t00007672-RA	515.777731664017	-14.8708588936418	1.45461719373766	-9.82104360868586	9.13924494487565e-23	8.48710039247505e-22
Sm_t00005126-RA	312.318616854745	-14.1665097523934	1.45673623070656	-9.32324566802733	1.1283471388082e-20	9.58632156340282e-20
Sm_t00008831-RA	146.300134146092	-12.972501028163	1.45410396246201	-8.51899269099657	1.60946999948317e-17	1.17618392066333e-16
Sm_t00009812-RA	336.45039711058	-12.6354828736924	1.90313698855211	-6.33190513671867	2.42152361057982e-10	1.19928865583165e-09
Sm_t00015502-RA	94.771250448777	-12.59275262359	1.46592700231801	-8.19123503735359	2.58559101559452e-16	1.78555591310356e-15
Sm_t00008963-RA	96.0309000174545	-12.5302489130962	1.49125646665734	-8.01019085595084	1.14530564413401e-15	7.66018514588941e-15
Sm_t00015712-RA	81.3451333906875	-12.4400938376508	1.46810366452389	-8.07510676808738	6.74176295277996e-16	4.55323223965371e-15
Sm_t00013402-RA	226.029515371591	-12.2883605446379	1.32514948338743	-8.83172856447937	1.0307032197396e-18	7.98674473406266e-18
Sm_t00015656-RA	62.9073481171117	-11.9992607334316	1.4796874566504	-7.71396735312625	1.21965685237554e-14	7.71812646039177e-14
Sm_t00014838-RA	138.417985615434	-11.6330154102536	1.32586573497096	-8.33268039051901	7.90323069497849e-17	5.59541978306447e-16
Sm_t00002502-RA	59.6918614343546	-11.603667748156	1.47755259470598	-7.45737768498766	8.82614332942002e-14	5.35810613919024e-13
Sm_t00015707-RA	54.1558449369913	-11.5760792802459	1.4851356829448	-7.400723992068	1.35443992699845e-13	8.13302148263258e-13
Sm_t00006618-RA	44.9394638703397	-11.2387625963819	1.50034988442975	-7.10085207920095	1.23990032012536e-12	7.11268303445875e-12
Sm_t00008781-RA	185.082027467905	-11.1899749603879	1.04769211097607	-10.1222246968223	4.40292217983395e-24	4.26568489785433e-23
Sm_t00004553-RA	31.028018212587	-11.1655139069014	1.55693705591311	-6.79572360791178	1.07770217985101e-11	5.86347849379037e-11
Sm_t00015593-RA	92.0222534737042	-11.1338206284963	1.35344527297608	-7.79405036843533	6.48946591939405e-15	4.16064171387775e-14
Sm_t00001003-RA	121.600251785623	-11.1070022093598	1.32995407861751	-7.91155302166334	2.54197633809833e-15	1.66982244223929e-14
Sm_t00004452-RA	90.7065167526885	-11.0924519076702	1.33332671829642	-7.88062802873663	3.25739666659405e-15	2.12378160470144e-14
Sm_t00006234-RA	51.0720290602162	-11.0755787236928	1.48814106415122	-7.0494518136802	1.79624022492227e-12	1.01981877334774e-11
Sm_t00002893-RA	37.5053161278044	-11.0198499064077	1.49462671299168	-6.98157594515425	2.91887045505406e-12	1.63367996043516e-11
Sm_t00011845-RA	33.6237985065521	-11.0105530086769	1.49890736250692	-6.95543518529402	3.51475347534733e-12	1.95925036426915e-11
Sm_t00017876-RA	236.652556791401	-11.0090612129409	0.862642196200418	-12.0838758628486	1.28515828375477e-33	1.75815171651241e-32
Sm_t00016364-RA	171.935678688645	-11.0001399547794	1.04423490111793	-9.97394354817027	1.98199396536923e-23	1.8784721981849e-22
Sm_t00010910-RA	82.0955322543829	-10.8187411654455	1.3391812677021	-7.64178936209699	2.14223439129698e-14	1.34027179609581e-13
