baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Sm_t00006558-RA	149.621275680134	-17.7040091144176	2.09527756891159	-8.17028224251466	3.07668809534539e-16	6.96638048328273e-14
Sm_t00009781-RA	20.7981876387815	-9.12125680020415	1.37149720916137	-6.22404241378209	4.84506007655259e-10	4.64585466516208e-08
Sm_t00011867-RA	38.1194073691975	-8.89615060596535	1.17666751347444	-7.06329571505236	1.62599177938572e-12	2.27762865436158e-10
Sm_t00022457-RA	1071.34463785873	-7.96037982264403	0.396555427968856	-18.5986101877876	3.29746224077323e-77	2.72518766888703e-73
Sm_t00000380-RA	370.444201389868	-6.84225716078884	0.409683739757327	-15.2733842072797	1.15044339325995e-52	3.80313576943874e-49
Sm_t00018147-RA	903.392682825724	-6.46887671415779	0.542183538370843	-10.8521862021811	1.94711524296595e-27	1.34099449379101e-24
Sm_t00000576-RA	337.243776878748	-6.43968321367865	0.640759367409136	-9.13710124496757	6.41487105938398e-20	2.0790471321678e-17
Sm_t00018477-RA	90.840261897577	-6.25104466625027	1.27453414820295	-4.44558090047191	8.76546859776152e-06	0.000344143540266984
Sm_t00022570-RA	7.80218855147332	-6.08427196682575	1.30564475615678	-4.21192054032606	2.53208620733957e-05	0.00087375475826964
Sm_t00014472-RA	154.342506918655	-6.00380858268066	0.431780071721142	-12.549927469048	3.97874303805109e-36	5.48038697299554e-33
Sm_t00008080-RA	208.515693817702	-5.92393869007278	0.613445527665095	-8.70319930506939	3.22656542022251e-18	9.03930505607761e-16
Sm_t00000820-RA	436.708200573732	-5.9202922309406	0.380395297325829	-14.0256524422031	1.08608685749141e-44	1.79519296674755e-41
Sm_t00008831-RA	232.505197731946	-5.91343445517125	1.4455008621506	-3.68622018477641	0.000227609443706617	0.00549219926281267
Sm_t00012284-RA	182.672288472153	-5.85246198613539	1.10469388525029	-4.76825485907524	1.85828610028513e-06	8.55588048791446e-05
Sm_t00011868-RA	42.2482436059183	-5.80393486544794	0.907776928969695	-5.74913803038739	8.9699567912911e-09	7.06021027634527e-07
Sm_t00011733-RA	2036.9917076963	-5.77309034689553	0.363272141889217	-14.2815529974706	2.85174773117164e-46	6.73379117836229e-43
Sm_t00021488-RA	115.339397453903	-5.73052939980666	0.813220103768271	-6.32735144638393	2.49404881443708e-10	2.51366663742869e-08
Sm_t00003421-RA	97.8493997959185	-5.72503644206177	1.73216544344855	-2.9674050256011	0.00300325050320935	0.0487566488211606
Sm_t00012269-RA	761.538256956748	-5.66482307078495	0.401398375631165	-12.6553154650847	1.04554745608585e-36	1.5710776274221e-33
Sm_t00012499-RA	4.56806971023235	-5.59719940733587	1.57159044826472	-3.18925290801437	0.0014264102415744	0.0267314454455593
Sm_t00001748-RA	109.000970833414	-5.57358782895981	0.519261610144151	-9.60707999879856	7.46355248647452e-22	3.08412647622343e-19
Sm_t00000987-RA	160.856163327485	-5.50860080367108	0.485959111563401	-10.1317182588287	3.99565458476129e-24	2.00133862519756e-21
Sm_t00020491-RA	174.010081833081	-5.20115536782449	0.639583310874965	-7.21744187087916	5.29746276091167e-13	7.88844702478459e-11
Sm_t00015706-RA	30.5369731650773	-5.1517393043433	1.40975270905711	-3.23939033775484	0.00119785518978536	0.0229690817076128
Sm_t00001541-RA	63.2108400808833	-5.15000383530341	0.567232076806338	-8.04785910734378	8.42548615843416e-16	1.79323214827767e-13
Sm_t00022571-RA	440.705236336281	-5.11448184845727	0.368292309144577	-12.298605580382	9.21512310723017e-35	1.17166746030313e-31
Sm_t00016355-RA	45.9117827200242	-5.09319768834743	0.558308794418521	-8.07473880658233	6.76212361129327e-16	1.47067291014561e-13
Sm_t00020278-RA	81.4582576729574	-5.06772943835866	0.437044848619431	-10.2569094510987	1.10176582510765e-24	5.69096478850137e-22
Sm_t00004448-RA	106.381818441929	-4.98846617761091	1.36605014236742	-3.2235025941138	0.00126633151530766	0.0241979116953992
Sm_t00005339-RA	205.676035380558	-4.97517872531246	0.674145666840488	-6.51221084886277	7.40526708939666e-11	8.32664351841071e-09
Sm_t00003502-RA	229.896986417007	-4.95518200604356	0.370452384742389	-11.7968791295069	4.05056789799536e-32	4.18448979912283e-29
Sm_t00003670-RA	194.153504398235	-4.83966292678127	0.781026790488872	-5.44752494868727	5.10755529009686e-08	3.43182038170777e-06
Sm_t00018815-RA	35.9025814971716	-4.83152990389293	0.574612555257067	-7.39024907312222	1.4655402406924e-13	2.42239146384046e-11
Sm_t00016981-RA	157.205119825219	-4.76050554883665	0.882616526654019	-4.73082638126651	2.23607703467431e-06	0.000101538783808054
Sm_t00014117-RA	107.590303846015	-4.75270547182217	0.889622359662998	-4.68480296898221	2.80229372194451e-06	0.000123517634480056
Sm_t00003209-RA	432.075245312331	-4.72946209904661	0.293462667373019	-14.1226212388324	2.75548140767896e-45	5.06059468750283e-42
Sm_t00015022-RA	18.3688595084379	-4.65491288120373	1.3108423648603	-3.10480725242465	0.00190403057506223	0.033804212003441
Sm_t00005024-RA	18.4384501720838	-4.62338455053008	0.838238050768488	-4.81770607624854	1.45218076744025e-06	6.91731870461667e-05
Sm_t00001325-RA	11.2668433508755	-4.61676042534253	0.912101990416748	-4.42029561134975	9.85659732431124e-06	0.000379766193877717
Sm_t00009590-RA	72.7333491127421	-4.57185457602423	0.959696689328573	-4.15428605762257	3.26304755750517e-05	0.00109401446405686
Sm_t00000715-RA	45.1894061235428	-4.54943659989304	0.742584515959775	-5.33870086796664	9.36149510742888e-08	5.8171485951388e-06
Sm_t00007038-RA	73.4003455492426	-4.5438576083603	0.598124140952537	-6.618789206628	3.6215282575294e-11	4.30649212724485e-09
Sm_t00003506-RA	87.0854965276036	-4.51745845960884	0.470970811066256	-8.34968615296123	6.84445928425047e-17	1.767688554834e-14
Sm_t00022558-RA	413.788480104449	-4.51701940562369	0.430757522111332	-9.12815030217265	6.96795937451716e-20	2.21487308656527e-17
Sm_t00006493-RA	32.7749775367705	-4.49395892426829	0.593255302983926	-6.5889995497844	4.42800129940199e-11	5.1542558787194e-09
Sm_t00018125-RA	32.9170938542142	-4.4851263197409	0.596082762525613	-6.54292753445175	6.03260662749897e-11	6.87675551351244e-09
Sm_t00017222-RA	43.61703051962	-4.43336845804036	0.604674547477329	-6.36436323323937	1.96101567194234e-10	2.01326882245558e-08
Sm_t00018124-RA	13.8282065629907	-4.40072462157319	1.0157560223628	-3.75653654772063	0.0001722811212028	0.00440129003456118
Sm_t00005340-RA	86.2522185447726	-4.40067233720872	0.847939238118477	-4.4999360398458	6.79739118882437e-06	0.000275377644509995
Sm_t00003425-RA	524.435065481491	-4.37842535806725	0.313048234453485	-12.1177024514761	8.51117579090041e-34	1.00486589034138e-30
Sm_t00006433-RA	24.5734035387569	-4.37475940767693	0.759449111940479	-4.99014265484314	6.03347182587834e-07	3.23446742743571e-05
Sm_t00008071-RA	152.95401712645	-4.32520416064317	0.579644603989892	-6.45258169384837	1.09960571328529e-10	1.17260534418661e-08
Sm_t00001940-RA	307.018988402185	-4.31534874071523	0.539964121009815	-6.90851224288554	4.89762729335275e-12	6.58153508388842e-10
Sm_t00014581-RA	13.4627305351693	-4.30954775151155	1.01060657430085	-3.68545767089259	0.000228292024328152	0.00549263299871909
Sm_t00013186-RA	295.544745745819	-4.30952913100494	0.618103606427918	-6.02573596444351	1.68341813830986e-09	1.5023138222901e-07
Sm_t00014503-RA	188.174119670915	-4.26917933217582	0.685740154503416	-5.37255884460163	7.76270846090744e-08	4.93499262116689e-06
Sm_t00006594-RA	495.355099635921	-4.22937552821506	0.190491575450948	-19.1314262564514	1.38239817693564e-81	2.28496594665691e-77
Sm_t00018165-RA	25.1365833328768	-4.22633357726496	0.684654948207862	-5.31849450120302	1.0462938169538e-07	6.45305615687663e-06
Sm_t00009345-RA	23.5637942305386	-4.17606633691043	0.917328630818777	-3.91469994096354	9.0516703910917e-05	0.00254880851608781
Sm_t00012390-RA	32.2699284444492	-4.16000467751435	0.552437587041188	-6.47132773253498	9.71454698704969e-11	1.04948854345715e-08
Sm_t00010617-RA	68.5433635462273	-4.15520859754902	0.432624277998276	-8.25244624288803	1.5518471033675e-16	3.7174609813857e-14
Sm_t00018133-RA	42.506597144739	-4.14490602871785	0.455900232041287	-7.808519887736	5.78634655261883e-15	1.11212235079345e-12
Sm_t00020279-RA	20.0563036525488	-4.13791479450882	0.697362859867984	-5.09478637159056	3.49134719450463e-07	1.9628733938084e-05
Sm_t00007377-RA	128.451800523007	-4.13116254159508	0.767605736644183	-4.61977076552109	3.84164245710022e-06	0.00016407883248943
Sm_t00016979-RA	113.467036117376	-4.1272087532956	1.12593401973277	-3.14601805364785	0.00165509788808802	0.0302805355723374
Sm_t00010020-RA	28.1833502172562	-4.11344676265489	0.875597921972248	-4.02975689424572	5.5834566915043e-05	0.00172180887413945
Sm_t00010003-RA	79.7144188289377	-4.10912663554521	0.746701725832072	-4.71959085352076	2.36319481001354e-06	0.000105730639424415
Sm_t00009403-RA	138.761672306466	-4.07980622098419	0.410666356105738	-8.51008651919942	1.73803616364962e-17	4.55999996015312e-15
Sm_t00016980-RA	94.423541384683	-4.07363229523725	0.780806279965485	-4.46798698313679	7.89591092812841e-06	0.000311483321553782
Sm_t00007486-RA	306.144221585869	-4.0676102650821	0.3548380437084	-9.81464734921167	9.73778702241961e-23	4.35015896469118e-20
